Size..bp.,TK150013_Y2006_L,TK150013_Y2006_M,TK150014_Y2006_L,TK150014_Y2006_M,TK150019_Y2006_L,TK150019_Y2006_M,TK150027_Y2006_L,TK150027_Y2006_M,TK150036_Y2006_L,TK150036_Y2006_M,TK150038_Y2006_L,TK150038_Y2006_M,TK150043_Y2006_L,TK150043_Y2006_M,TK150119_Y2006_L,TK150119_Y2006_M,TK150122_Y2006_L,TK150122_Y2006_M,TK150129_Y2006_L,TK150129_Y2006_M,TK150131_Y2006_L,TK150131_Y2006_M,TK150133_Y2006_L,TK150133_Y2006_M,TK150135_Y2006_L,TK150135_Y2006_M,TK150138_Y2006_L,TK150138_Y2006_M,TK150139_Y2006_L,TK150139_Y2006_M,TK150140_Y2006_L,TK150140_Y2006_M,TK150145_Y2006_L,TK150145_Y2006_M,TK150148_Y2006_L,TK150148_Y2006_M,TK150150_Y2006_L,TK150150_Y2006_M,TK150159_Y2006_L,TK150159_Y2006_M,TK150168_Y2006_L,TK150168_Y2006_M,TK150172_Y2006_L,TK150172_Y2006_M,TK150183_Y2006_L,TK150183_Y2006_M,TK150184_Y2006_L,TK150184_Y2006_M,TK150233_Y2006_L,TK150233_Y2006_M,TK188255_Y2016_L,TK188255_Y2016_M,TK188274_Y2016_L,TK188274_Y2016_M,TK188278_Y2016_L,TK188278_Y2016_M,TK188288_Y2016_L,TK188288_Y2016_M,TK188297_Y2016_L,TK188297_Y2016_M,TK197090_Y2016_L,TK197090_Y2016_M,TK197100_Y2016_L,TK197100_Y2016_M,TK197103_Y2016_L,TK197103_Y2016_M,TK197123_Y2016_L,TK197123_Y2016_M,TK197127_Y2016_L,TK197127_Y2016_M,TK197134_Y2016_L,TK197134_Y2016_M,TK197158_Y2016_L,TK197158_Y2016_M,TK197258_Y2016_L,TK197258_Y2016_M,TK197301_Y2016_L,TK197301_Y2016_M,TK197307_Y2016_L,TK197307_Y2016_M,TK197322_Y2016_L,TK197322_Y2016_M,TK197331_Y2016_L,TK197331_Y2016_M,TK197345_Y2016_L,TK197345_Y2016_M,TK197372_Y2016_L,TK197372_Y2016_M,TK197378_Y2016_L,TK197378_Y2016_M,TK197386_Y2016_L,TK197386_Y2016_M,TK197586_Y2016_L,TK197586_Y2016_M,TK197677_Y2016_L,TK197677_Y2016_M,TK197735_Y2016_L,TK197735_Y2016_M,TK197746_Y2016_L,TK197746_Y2016_M,TK28958_Y1986_L,TK28958_Y1986_M,TK28994_Y1986_L,TK28994_Y1986_M,TK28996_Y1986_L,TK28996_Y1986_M,TK28997_Y1986_L,TK28997_Y1986_M,TK28998_Y1986_L,TK28998_Y1986_M,TK30014_Y1986_L,TK30014_Y1986_M,TK30560_Y1986_L,TK30560_Y1986_M,TK47554_Y1996_L,TK47554_Y1996_M,TK47560_Y1996_L,TK47560_Y1996_M,TK49607_Y1996_L,TK49607_Y1996_M,TK51534_Y1996_L,TK51534_Y1996_M,TK51578_Y1996_L,TK51578_Y1996_M,TK51585_Y1996_L,TK51585_Y1996_M,TK51605_Y1996_L,TK51605_Y1996_M,TK51652_Y1996_L,TK51652_Y1996_M,TK51673_Y1996_L,TK51673_Y1996_M,TK51681_Y1996_L,TK51681_Y1996_M,TK51690_Y1996_L,TK51690_Y1996_M,TK51698_Y1996_L,TK51698_Y1996_M,TK51704_Y1996_L,TK51704_Y1996_M,TK51718_Y1996_L,TK51718_Y1996_M,TK51720_Y1996_L,TK51720_Y1996_M,TK51733_Y1996_L,TK51733_Y1996_M,TK51734_Y1996_L,TK51734_Y1996_M,TK52061_Y1996_L,TK52061_Y1996_M,TK52135_Y1996_L,TK52135_Y1996_M,TK52154_Y1996_L,TK52154_Y1996_M,TK52164_Y1996_L,TK52164_Y1996_M,TK52167_Y1996_L,TK52167_Y1996_M,TK52171_Y1996_L,TK52171_Y1996_M,TK52480_Y1996_L,TK52480_Y1996_M,TK57938_Y1996_L,TK57938_Y1996_M
12500,1500,2000,4000,400,2600,600,1400,8700,1800,1500,4000,1900,400,6900,800,2200,300,5100,200,700,600,1500,1700,800,600,300,700,1400,300,600,600,600,300,700,400,1200,300,300,200,300,400,200,900,600,500,400,500,4700,400,400,200,200,3000,1300,100,600,800,1100,300,600,400,500,400,200,200,700,600,500,400,200,200,200,100,400,200,200,1200,500,2600,400,4200,400,1000,600,400,300,700,400,100,600,1200,100,900,700,400,300,300,300,600,500,400,900,100,800,200,3100,500,200,400,1500,1700,100,1800,1400,500,400,4100,8100,1700,1000,700,400,1600,1300,1600,1200,100,1000,300,700,0,19600,1600,100,1100,400,500,500,700,800,2600,1300,6700,400,1200,10900,800,1000,600,4100,0,900,800,4300,2100,800,1000,700,1100,500,600,1800,100,300
12600,1500,2000,4000,400,2600,600,1400,8500,1800,1500,4000,1900,400,7000,800,2300,300,5000,200,700,600,1500,1700,800,600,300,700,1400,300,600,600,600,300,800,400,1200,300,300,200,300,400,200,900,700,500,400,500,4700,400,400,200,200,3000,1300,100,600,800,1200,300,600,400,500,400,200,200,700,600,500,400,200,200,200,100,400,200,200,1200,500,2600,400,4000,400,1000,600,400,300,700,500,100,600,1200,100,900,700,400,300,300,300,600,500,400,900,100,800,200,3100,500,200,400,1500,1700,100,1800,1400,500,400,4100,8100,1700,1000,800,500,1600,1300,1600,1200,100,1000,300,700,0,18900,1600,100,1200,400,500,500,700,800,2700,1300,6700,400,1200,10700,800,1000,600,4200,0,1000,800,4300,2100,900,1000,700,1100,500,600,1800,100,300
12700,1500,2100,4000,300,2600,600,1400,8300,1800,1500,4000,2000,400,7100,800,2300,300,4700,200,700,600,1500,1700,800,600,300,700,1400,300,600,600,600,300,800,400,1300,300,300,200,300,400,200,900,700,500,400,500,4700,400,400,200,200,3000,1300,100,600,800,1200,300,600,400,500,400,200,200,700,600,500,400,200,200,200,100,400,200,200,1200,500,2600,400,3900,400,1000,600,400,300,700,500,100,600,1200,100,900,600,400,300,300,300,600,600,400,900,100,800,200,3100,500,200,400,1500,1700,100,1700,1400,500,400,4200,8200,1700,1000,800,500,1600,1400,1600,1200,0,1000,300,800,0,18300,1600,100,1200,400,500,500,700,900,2700,1300,6600,400,1200,10500,800,1000,600,4300,0,1000,800,4300,2100,900,1000,700,1100,500,600,1800,100,300
12800,1500,2100,4000,300,2600,600,1400,8300,1800,1500,4000,2000,400,7100,800,2300,300,4600,200,700,600,1500,1700,700,600,300,700,1500,300,600,600,600,300,800,400,1300,300,300,200,300,400,200,900,700,500,300,500,4800,400,400,200,200,3000,1300,100,600,800,1200,300,700,400,500,400,200,200,700,600,500,400,200,200,200,100,400,200,200,1200,500,2600,400,3800,300,1000,700,400,300,700,500,100,600,1200,100,900,600,400,300,300,300,600,600,400,900,100,800,200,3100,500,200,400,1500,1700,100,1700,1500,500,400,4200,8200,1700,1000,800,500,1600,1400,1600,1200,0,1000,300,800,0,18300,1600,100,1200,400,500,500,700,900,2700,1300,6600,400,1200,10500,800,1000,600,4300,0,1000,800,4300,2000,900,1000,700,1100,500,600,1800,100,300
12900,1500,2100,4000,400,2600,600,1400,8100,1800,1500,4000,2000,400,7200,800,2300,300,4500,200,800,600,1500,1800,700,600,300,700,1500,300,600,600,600,300,800,400,1300,300,300,200,300,400,200,900,700,500,300,500,4800,400,400,200,200,3100,1300,100,600,800,1300,300,700,400,500,400,200,200,700,600,500,400,200,200,200,100,400,200,200,1200,500,2600,400,3700,300,1000,700,400,300,700,500,100,600,1200,100,900,600,400,300,300,400,600,600,400,900,100,800,200,3100,500,200,400,1500,1700,100,1700,1500,500,400,4200,8200,1700,1000,800,500,1600,1400,1600,1300,0,1000,300,800,0,17900,1600,100,1200,400,500,500,700,900,2700,1300,6500,400,1200,10300,800,1000,600,4400,0,1000,800,4300,2000,900,1100,700,1100,500,600,1800,100,300
13000,1500,2100,4000,400,2600,600,1400,7900,1800,1500,4000,2000,400,7300,800,2400,300,4400,200,800,600,1500,1800,700,600,300,800,1500,300,600,600,600,300,800,400,1300,300,300,200,300,400,200,900,700,500,300,500,4800,400,400,200,200,3100,1300,100,600,800,1300,300,700,400,500,400,200,200,700,600,500,400,200,200,200,100,400,200,200,1200,600,2700,400,3600,400,1000,700,400,300,700,500,100,700,1200,100,900,600,400,300,400,400,600,600,400,900,100,900,200,3100,500,200,400,1500,1800,100,1700,1500,500,400,4200,8200,1700,1000,800,500,1600,1500,1600,1300,0,1000,300,800,0,17500,1600,100,1300,400,500,500,700,900,2700,1400,6500,400,1200,10100,800,1000,600,4400,0,1000,800,4300,2000,900,1100,700,1100,600,700,1900,100,300
13100,1600,2100,4000,400,2600,700,1400,7700,1800,1500,4000,2000,400,7400,800,2400,300,4300,200,800,600,1500,1800,700,600,300,800,1500,300,600,600,600,300,800,400,1300,300,300,200,300,400,200,900,700,500,300,500,4800,400,400,200,200,3100,1300,100,600,800,1300,300,700,400,500,400,200,200,700,600,500,400,200,200,200,100,400,200,200,1200,600,2700,400,3500,400,1000,700,400,300,700,500,100,700,1200,100,900,600,400,300,400,400,600,600,400,900,100,900,200,3100,500,200,400,1500,1800,100,1700,1500,500,400,4300,8200,1700,1000,800,500,1700,1500,1600,1300,100,1100,300,800,0,17000,1600,100,1300,400,500,500,700,900,2700,1400,6400,400,1200,10000,800,1000,600,4600,0,1000,800,4300,2000,900,1100,800,1100,600,700,1900,100,300
13200,1600,2100,4000,400,2600,700,1400,7500,1800,1500,3900,2000,400,7500,800,2400,300,4300,200,800,600,1500,1800,700,600,300,800,1500,300,600,600,700,300,800,400,1300,300,300,200,300,400,200,900,700,500,300,500,4800,400,400,200,200,3100,1300,100,600,800,1300,300,700,400,500,400,200,200,700,600,600,400,200,200,200,100,400,200,200,1200,600,2700,400,3400,400,1000,700,400,300,700,500,100,700,1200,100,900,600,400,300,400,400,600,600,400,900,100,900,200,3100,500,200,400,1500,1800,100,1700,1600,500,400,4300,8200,1700,1000,800,500,1700,1500,1600,1300,100,1100,300,800,0,16300,1600,100,1300,400,500,500,700,900,2700,1400,6400,400,1300,9800,800,1000,600,4600,0,1000,800,4300,2000,900,1100,800,1100,600,700,1900,100,300
13300,1600,2200,4000,400,2600,700,1400,7400,1800,1500,3900,2000,400,7600,800,2400,300,4200,200,800,600,1500,1800,700,600,300,800,1500,300,600,600,700,300,800,400,1300,300,300,200,300,400,200,900,700,500,300,500,4800,400,400,200,200,3100,1400,100,600,800,1400,300,700,400,500,400,200,200,700,600,600,400,200,200,200,100,500,200,200,1200,600,2700,400,3300,400,1000,700,400,300,700,500,100,700,1200,100,900,700,400,300,400,400,600,600,400,900,100,900,200,3200,500,200,400,1500,1800,100,1600,1600,500,400,4300,8200,1700,1000,800,500,1700,1500,1600,1300,0,1100,300,900,0,15600,1600,100,1300,500,500,500,700,900,2700,1400,6300,400,1300,9600,800,1000,600,4700,0,1000,900,4300,2000,900,1100,800,1200,600,700,1900,100,400
13400,1600,2200,4000,400,2600,700,1400,7400,1800,1500,3900,2000,400,7600,800,2400,300,4100,200,800,600,1500,1800,700,600,300,800,1500,300,600,600,700,300,800,400,1300,300,300,200,300,400,200,900,700,500,300,500,4900,400,400,200,200,3100,1400,100,600,800,1400,300,700,400,500,400,200,200,700,600,600,400,200,200,200,100,500,200,200,1200,600,2800,400,3200,400,1000,700,400,300,700,500,100,700,1200,100,900,700,400,300,400,400,600,600,400,900,100,900,200,3200,500,200,400,1500,1900,100,1600,1600,500,400,4300,8200,1600,1000,800,500,1700,1600,1600,1300,0,1100,300,900,0,15600,1600,100,1300,500,500,500,700,900,2700,1400,6300,400,1300,9600,800,1000,600,4700,0,1000,900,4300,2000,1000,1100,800,1200,600,700,1900,100,400
13500,1600,2200,4000,400,2600,700,1400,7200,1800,1500,3900,2000,400,7600,800,2500,300,4000,200,800,600,1500,1800,700,600,300,800,1500,300,600,600,700,300,800,500,1300,300,300,200,300,400,200,900,700,500,300,500,4900,400,400,200,200,3100,1400,100,600,800,1400,300,700,400,500,400,200,200,700,600,600,400,200,200,200,100,500,200,200,1200,600,2800,400,3200,400,1000,700,400,300,700,500,100,700,1200,100,900,700,400,300,400,400,600,600,300,900,100,900,200,3200,500,200,400,1500,1900,100,1600,1600,500,400,4400,8100,1600,1000,800,500,1700,1600,1600,1400,100,1100,300,900,0,15100,1600,100,1300,500,500,500,700,900,2700,1400,6200,400,1300,9400,800,1000,500,4800,0,1000,900,4300,2000,1000,1100,800,1200,600,700,1900,100,400
13600,1600,2200,4000,400,2600,700,1400,7000,1800,1500,3800,2000,400,7600,800,2500,300,3900,200,800,600,1600,1800,700,600,300,800,1500,300,600,600,700,300,800,500,1300,400,300,200,300,400,200,900,700,500,300,500,4900,400,400,200,200,3100,1400,100,600,800,1400,300,700,400,500,400,200,200,700,600,600,400,200,200,200,100,500,200,200,1200,600,2800,400,3100,400,1000,700,400,300,700,500,100,700,1200,100,900,700,400,300,400,400,600,600,300,900,100,900,200,3200,500,200,400,1500,1900,100,1600,1600,500,400,4400,8100,1600,1000,900,500,1700,1600,1600,1400,100,1100,300,900,0,14800,1600,100,1400,500,500,500,700,1000,2700,1400,6200,400,1300,9200,800,1000,500,4900,0,1000,900,4300,2000,1000,1100,800,1200,600,700,1900,100,400
13700,1600,2300,4000,400,2600,700,1400,6800,1800,1500,3800,2000,400,7700,800,2500,300,3700,200,800,600,1600,1800,700,600,300,800,1500,300,600,600,700,300,800,500,1300,400,300,200,300,400,200,900,700,500,300,500,4900,400,400,200,200,3100,1400,100,700,800,1400,400,700,400,500,400,200,200,700,600,600,400,200,200,200,100,500,200,200,1200,600,2800,400,3000,400,1000,700,400,300,700,500,100,700,1200,100,900,700,400,300,400,400,600,600,300,900,100,900,200,3200,500,200,400,1500,1900,100,1500,1700,500,400,4400,8000,1600,1000,900,500,1700,1700,1600,1400,0,1100,300,900,0,14400,1600,100,1400,500,500,500,700,1000,2700,1500,6100,400,1300,9000,800,1100,500,4900,0,1000,900,4300,1900,1000,1100,800,1200,600,700,1900,100,400
13800,1600,2300,4000,400,2600,700,1400,6700,1800,1500,3800,2000,400,7800,800,2500,300,3600,200,800,600,1600,1800,700,600,300,800,1500,300,600,600,700,300,800,500,1300,400,300,200,300,400,200,900,700,500,300,500,4900,400,400,100,200,3100,1400,100,700,800,1500,400,700,400,500,400,200,200,700,600,600,400,200,200,200,100,500,200,200,1200,600,2800,400,2900,400,1000,700,400,300,700,500,100,700,1300,100,900,700,400,300,400,400,600,600,300,900,100,900,200,3200,400,200,400,1500,1900,100,1500,1700,500,500,4400,8000,1600,1000,900,500,1700,1700,1600,1400,0,1200,300,1000,0,13400,1600,100,1400,500,500,500,700,1000,2700,1500,6000,500,1300,8800,800,1100,500,5000,0,1000,900,4300,1900,1000,1100,800,1200,600,700,1900,100,400
13900,1600,2400,4000,400,2700,700,1400,6500,1800,1500,3800,2100,400,7900,800,2500,300,3600,200,800,600,1600,1800,700,600,300,800,1500,300,600,600,700,300,800,500,1300,300,300,200,300,400,200,900,700,500,300,500,4900,400,400,100,200,3100,1400,100,700,800,1500,400,700,400,600,400,300,200,700,600,600,400,200,200,200,100,500,200,200,1200,600,2800,400,2800,400,1000,700,400,300,700,500,100,700,1300,100,900,700,400,300,400,400,600,600,300,900,100,900,200,3200,400,200,400,1500,1900,100,1500,1700,500,500,4400,7900,1600,1000,900,500,1700,1700,1600,1400,0,1200,300,1000,0,12900,1600,100,1500,500,500,500,700,1000,2700,1500,6000,500,1300,8600,800,1100,500,5100,0,1000,900,4300,1900,1000,1100,800,1200,600,700,1900,100,400
14000,1600,2400,4000,400,2700,700,1400,6300,1700,1500,3800,2100,400,7900,800,2600,300,3500,200,900,600,1600,1900,700,600,300,800,1500,300,600,600,700,300,800,500,1400,300,300,200,300,400,200,900,700,500,300,500,4900,400,400,100,200,3100,1400,100,700,700,1500,400,800,400,600,400,300,200,700,600,600,400,200,200,200,100,500,200,200,1200,600,2800,400,2700,400,1000,700,400,300,700,500,100,700,1300,100,900,700,400,300,400,400,600,600,300,900,100,900,200,3100,400,200,400,1500,2000,100,1500,1700,500,500,4400,7800,1600,1000,900,600,1800,1800,1600,1400,0,1200,300,1000,0,12500,1600,100,1500,500,500,600,700,1000,2700,1500,5900,500,1300,8400,800,1100,500,5200,0,1000,900,4300,1900,1000,1100,800,1200,700,700,1900,100,400
14100,1600,2400,4000,400,2700,700,1400,6300,1700,1500,3800,2100,400,7900,800,2600,300,3500,200,900,600,1600,1900,700,600,300,800,1500,300,700,600,700,300,800,500,1400,300,300,200,300,400,200,900,700,500,300,500,4900,400,400,100,200,3100,1400,100,700,700,1600,400,800,400,600,400,300,200,700,600,600,400,200,200,200,100,500,200,200,1300,600,2800,400,2600,400,1000,700,400,300,700,500,100,700,1300,100,900,700,400,300,400,400,600,600,300,900,100,900,200,3100,400,200,400,1500,2000,100,1500,1800,500,500,4400,7800,1600,1000,900,600,1800,1800,1600,1500,0,1200,400,1000,0,12500,1600,100,1500,500,500,600,700,1100,2700,1500,5900,500,1300,8400,800,1100,500,5200,0,1000,900,4300,1900,1100,1100,800,1200,700,700,1900,100,400
14200,1600,2400,4000,400,2600,700,1300,6100,1700,1500,3800,2100,400,8000,800,2600,300,3400,200,900,600,1600,1900,700,600,300,800,1600,300,700,600,700,300,800,500,1400,300,300,200,300,400,200,900,700,500,300,500,4900,400,400,100,200,3100,1400,100,700,700,1600,400,800,400,600,400,300,100,700,600,600,400,200,200,200,100,500,200,200,1300,600,2800,400,2500,400,1000,700,400,300,700,500,100,700,1300,100,900,700,400,300,400,400,600,600,300,800,100,900,200,3100,400,200,400,1500,2000,100,1500,1800,500,500,4400,7800,1600,1000,900,600,1800,1800,1600,1500,0,1200,400,1000,0,12200,1600,100,1500,500,500,600,700,1100,2700,1600,5800,500,1300,8200,800,1100,500,5300,0,1100,900,4300,1900,1100,1100,800,1200,700,700,2000,100,400
14300,1600,2400,4000,400,2700,700,1300,6000,1700,1500,3700,2100,300,8000,800,2600,300,3300,200,900,600,1600,1900,700,600,300,800,1600,300,700,600,700,300,800,500,1400,400,300,200,300,400,200,900,700,500,300,500,4900,400,400,100,200,3100,1400,100,700,700,1600,400,800,400,600,400,300,100,700,600,600,400,200,200,200,100,500,200,200,1300,600,2800,400,2500,400,1000,700,400,300,700,500,100,700,1300,100,1000,700,400,300,400,400,600,600,300,800,100,900,200,3100,400,200,400,1500,2000,100,1400,1800,500,500,4400,7700,1600,1000,900,600,1800,1800,1700,1500,0,1200,400,1100,0,12000,1600,100,1600,500,500,600,700,1100,2700,1600,5700,500,1300,8100,800,1100,500,5300,0,1100,900,4300,1900,1100,1100,900,1200,700,700,2000,100,400
14400,1600,2500,3900,400,2700,700,1300,5800,1700,1500,3700,2100,300,8100,800,2600,300,3200,200,900,600,1600,1900,700,600,300,800,1600,300,700,600,700,300,900,500,1400,400,300,200,300,400,200,900,700,500,300,500,4900,400,400,100,200,3100,1400,100,700,700,1700,400,800,400,600,400,300,100,700,600,600,400,200,200,300,100,500,200,200,1300,600,2800,400,2400,400,1000,700,400,300,700,500,100,800,1300,100,1000,700,400,300,400,400,600,600,300,800,100,900,200,3100,400,200,400,1500,2100,100,1400,1800,500,500,4400,7600,1500,1000,900,600,1800,1900,1700,1500,0,1300,400,1100,0,11800,1600,100,1600,500,500,600,700,1100,2700,1600,5600,500,1300,7900,800,1100,500,5400,0,1100,900,4300,1900,1100,1100,900,1200,700,700,2000,100,400
14500,1600,2500,3900,400,2700,800,1300,5600,1700,1500,3700,2100,300,8100,800,2700,300,3000,200,900,600,1600,1900,700,600,300,800,1600,300,700,600,700,300,900,500,1400,400,300,200,300,400,200,900,700,500,300,500,4900,400,400,100,200,3100,1400,100,700,700,1700,400,800,400,600,400,300,100,700,600,600,400,200,200,300,100,500,200,200,1300,600,2800,400,2400,400,1000,700,400,300,700,500,100,800,1300,100,1000,700,400,300,400,400,600,600,300,800,100,900,200,3100,400,200,300,1500,2100,100,1400,1800,500,500,4400,7500,1500,1000,900,600,1800,1900,1700,1500,0,1300,400,1100,0,11500,1600,100,1600,500,500,600,700,1100,2700,1600,5500,500,1300,7700,800,1200,500,5500,0,1100,900,4300,1900,1100,1100,900,1200,700,700,2000,100,400
14600,1600,2500,3900,400,2700,800,1300,5500,1700,1500,3700,2100,300,8200,800,2700,300,3000,200,900,600,1600,1900,700,600,300,800,1600,400,700,600,700,300,900,500,1400,400,300,200,300,400,200,900,700,500,300,500,4900,400,400,100,200,3100,1500,100,700,700,1700,400,800,400,600,400,300,100,700,600,600,400,200,200,300,100,500,200,200,1300,600,2900,400,2300,400,1100,700,400,300,700,500,100,800,1300,100,1000,700,400,300,400,400,600,600,300,800,100,900,200,3100,400,200,300,1500,2100,100,1400,1800,500,500,4400,7400,1500,1000,900,600,1800,1900,1700,1600,100,1300,400,1100,0,11300,1600,100,1600,500,500,600,700,1100,2700,1700,5500,500,1300,7500,800,1200,500,5600,0,1100,900,4300,1900,1200,1100,900,1200,700,700,2000,100,400
14700,1700,2500,3900,400,2700,800,1300,5500,1700,1500,3700,2100,300,8200,900,2700,300,2900,200,900,600,1600,1900,700,700,300,800,1600,400,700,600,800,300,900,500,1400,400,300,200,300,400,200,900,700,500,300,500,4900,400,400,100,200,3100,1500,100,700,700,1800,400,800,400,600,400,300,100,700,600,600,400,200,200,300,100,500,200,200,1300,600,2900,400,2200,400,1100,700,400,300,700,600,100,800,1300,100,1000,700,400,300,400,400,600,600,300,800,100,900,200,3100,400,200,300,1500,2100,100,1400,1900,500,500,4400,7300,1500,1000,900,600,1800,1900,1700,1600,100,1300,400,1200,0,11300,1600,100,1700,500,500,600,700,1200,2700,1700,5500,500,1300,7500,800,1200,500,5600,0,1100,900,4300,1800,1200,1100,900,1200,700,700,2000,100,400
14800,1700,2600,3900,400,2700,800,1300,5300,1700,1500,3600,2100,300,8200,900,2700,300,2900,200,900,600,1600,1900,700,700,300,800,1600,400,700,600,800,300,900,500,1400,400,300,200,300,400,200,900,800,500,300,500,4800,400,400,100,200,3100,1500,100,700,700,1800,400,800,400,600,400,300,100,700,600,600,400,200,200,300,100,500,200,200,1300,600,2900,400,2200,400,1100,700,400,300,700,600,100,800,1300,100,1000,700,400,300,400,400,600,600,300,800,100,900,200,3100,400,200,300,1500,2100,100,1400,1900,500,500,4400,7200,1500,1000,1000,600,1900,2000,1700,1600,0,1300,400,1200,0,11000,1600,100,1700,500,500,600,700,1200,2700,1700,5400,500,1300,7300,800,1200,500,5600,0,1100,900,4300,1800,1200,1100,900,1200,800,700,2100,100,400
14900,1700,2600,3900,400,2700,800,1300,5200,1700,1500,3600,2100,300,8200,900,2700,300,2800,200,900,600,1600,2000,700,700,300,800,1600,400,700,600,800,300,900,500,1400,400,300,200,300,400,200,900,800,500,300,500,4800,400,400,100,300,3000,1500,100,700,700,1900,400,800,400,600,400,300,100,800,600,600,400,200,200,300,100,500,200,200,1300,700,3000,500,2100,400,1100,700,500,300,700,600,100,800,1300,100,1000,700,400,300,400,400,600,600,300,800,100,900,200,3100,400,200,300,1500,2200,100,1400,1900,500,500,4400,7100,1500,1000,1000,600,1900,2000,1700,1600,0,1300,400,1200,0,10700,1600,100,1800,500,500,600,700,1200,2600,1700,5300,500,1300,7200,800,1200,500,5700,0,1100,900,4300,1800,1200,1100,900,1200,800,700,2100,100,400
15000,1700,2700,3850,400,2700,800,1300,4950,1600,1450,3500,2100,300,8200,900,2750,300,2650,200,1000,600,1550,2000,700,700,300,800,1700,400,700,600,800,300,900,500,1400,400,300,200,300,400,200,900,800,500,300,500,4800,400,400,100,300,3000,1500,100,700,700,1950,400,900,400,600,400,300,100,800,600,600,400,200,200,300,100,500,200,200,1300,700,3000,500,1950,400,1100,700,500,300,700,600,100,800,1300,100,1000,700,400,300,400,450,600,600,200,800,100,1000,200,3100,400,200,300,1500,2200,100,1300,2000,500,500,4300,6950,1500,1000,1000,600,1900,2050,1700,1650,0,1300,400,1300,0,10050,1600,100,1800,500,500,600,700,1200,2600,1750,5150,500,1300,6900,800,1200,500,5700,0,1100,900,4300,1800,1300,1150,900,1200,800,700,2100,100,400
15400,1700,2800,3800,500,2700,800,1300,4700,1600,1400,3500,2200,300,8200,900,2800,300,2600,200,1000,600,1500,2000,600,700,300,800,1700,400,700,600,800,300,900,500,1400,400,300,200,400,400,200,900,800,500,300,500,4700,400,400,100,300,3000,1500,100,700,700,2000,400,900,400,600,400,300,100,800,600,600,400,200,200,300,100,500,200,200,1300,700,3000,500,1900,400,1100,700,500,300,700,600,100,800,1300,100,1000,700,400,300,400,500,600,600,200,800,100,1000,200,3100,400,200,300,1500,2200,100,1300,2000,500,500,4300,6800,1400,1000,1000,600,1900,2100,1700,1700,0,1300,400,1300,0,9400,1600,100,1900,500,500,700,700,1300,2600,1800,5000,500,1300,6700,800,1200,500,5800,0,1100,900,4300,1700,1300,1200,1000,1300,800,700,2100,100,400
15700,1700,2800,3800,500,2700,800,1300,4700,1600,1400,3500,2200,300,8200,900,2800,300,2600,200,1000,600,1500,2000,600,700,300,800,1700,400,700,600,800,300,900,500,1400,400,300,200,400,400,200,900,800,500,300,500,4700,400,400,100,300,3000,1500,100,700,700,2000,400,900,400,600,400,300,100,800,600,600,400,200,200,300,100,500,200,200,1300,700,3000,500,1800,400,1100,700,500,300,700,600,100,800,1300,100,1000,700,400,300,400,500,600,600,200,800,100,1000,200,3100,400,200,300,1500,2200,100,1300,2000,500,500,4300,6700,1400,1000,1000,600,1900,2100,1700,1700,0,1300,400,1300,0,9400,1600,100,1900,500,500,700,700,1300,2600,1800,5000,500,1300,6700,800,1200,500,5800,0,1100,900,4300,1700,1300,1200,1000,1300,800,700,2100,100,400
15800,1700,2800,3800,500,2700,800,1300,4600,1600,1400,3500,2200,300,8200,900,2800,300,2500,200,1000,600,1500,2000,600,700,300,800,1700,400,700,600,800,300,900,500,1400,400,300,200,400,400,200,900,800,500,300,500,4700,400,400,100,300,3000,1500,100,700,700,2100,400,900,400,600,400,300,100,800,600,600,400,200,200,300,100,500,200,200,1300,700,3000,500,1800,400,1100,700,500,300,700,600,100,800,1300,100,1000,700,400,400,400,500,600,600,200,800,100,1000,200,3100,400,200,300,1500,2200,100,1300,2000,500,500,4300,6700,1400,1000,1000,600,1900,2100,1700,1700,0,1400,400,1300,0,9000,1600,100,1900,500,500,700,700,1300,2600,1900,5000,500,1300,6500,800,1200,500,5800,0,1100,900,4300,1700,1300,1200,1000,1300,800,700,2100,100,500
15900,1700,2800,3800,500,2700,800,1300,4600,1600,1400,3500,2200,300,8200,900,2800,300,2500,200,1000,600,1500,2000,600,700,300,800,1700,400,700,600,800,300,900,500,1400,400,300,200,400,400,200,900,800,500,300,500,4700,400,400,100,300,3000,1500,100,700,700,2100,400,900,400,600,400,300,100,800,600,600,400,200,200,300,100,500,200,200,1300,700,3000,500,1800,400,1100,700,500,300,700,600,100,800,1300,100,1000,700,400,400,400,500,600,600,200,800,100,1000,200,3100,400,200,300,1500,2200,100,1300,2000,500,500,4300,6700,1400,1000,1000,600,1900,2100,1700,1700,0,1400,400,1300,0,9000,1600,100,1900,500,500,700,700,1300,2600,1900,5000,500,1300,6500,800,1200,500,5800,0,1100,900,4300,1700,1300,1200,1000,1300,800,700,2100,100,500
